526.901	2.454849	0.00017
528.483	2.45343	0.000164
530.065	2.45203	0.000158
531.647	2.450647	0.000152
533.229	2.449282	0.000147
534.811	2.447935	0.000141
536.393	2.446604	0.000136
537.975	2.44529	0.000131
539.557	2.443992	0.000127
541.139	2.442711	0.000122
542.721	2.441445	0.000118
544.303	2.440195	0.000114
545.885	2.43896	0.00011
547.467	2.437739	0.000106
549.049	2.436534	0.000103
550.631	2.435343	0.000099
552.213	2.434166	0.000096
553.794	2.433003	0.000093
555.376	2.431854	0.00009
556.958	2.430718	0.000087
558.54	2.429595	0.000084
560.122	2.428486	0.000081
561.704	2.427389	0.000079
563.286	2.426305	0.000076
564.868	2.425233	0.000074
566.449	2.424174	0.000071
568.031	2.423126	0.000069
569.613	2.42209	0.000067
571.195	2.421066	0.000065
572.776	2.420053	0.000063
574.358	2.419052	0.000061
575.94	2.418061	0.000059
577.522	2.417082	0.000057
579.103	2.416113	0.000055
580.685	2.415154	0.000054
582.267	2.414206	0.000052
583.848	2.413269	0.000051
585.43	2.412341	0.000049
587.012	2.411423	0.000048
588.593	2.410515	0.000046
590.175	2.409616	0.000045
591.756	2.408727	0.000044
593.338	2.407847	0.000042
594.919	2.406977	0.000041
596.501	2.406116	0.00004
598.082	2.405263	0.000039
599.663	2.404419	0.000038
601.245	2.403584	0.000037
602.826	2.402757	0.000036
604.407	2.401939	0.000035
605.989	2.401129	0.000034
607.57	2.400327	0.000033
609.151	2.399534	0.000032
610.733	2.398748	0.000031
612.314	2.39797	0.00003
613.895	2.397199	0.000029
615.476	2.396437	0.000029
617.057	2.395682	0.000028
618.638	2.394934	0.000027
620.219	2.394193	0.000026
621.8	2.39346	0.000026
623.381	2.392734	0.000025
624.962	2.392014	0.000024
626.543	2.391302	0.000024
628.124	2.390596	0.000023
629.705	2.389898	0.000022
631.286	2.389205	0.000022
632.867	2.38852	0.000021
634.447	2.387841	0.000021
636.028	2.387167	0.00002
637.609	2.386501	0.00002
639.189	2.385841	0.000019
640.77	2.385186	0.000019
642.351	2.384538	0.000018
643.931	2.383896	0.000018
645.512	2.383259	0.000017
647.092	2.382629	0.000017
648.672	2.382004	0.000017
650.253	2.381385	0.000016
651.833	2.380771	0.000016
653.414	2.380163	0.000015
654.994	2.37956	0.000015
656.574	2.378963	0.000015
658.154	2.378371	0.000014
659.734	2.377784	0.000014
661.315	2.377203	0.000014
662.895	2.376626	0.000013
664.475	2.376055	0.000013
666.055	2.375488	0.000013
667.635	2.374927	0.000013
669.214	2.37437	0.000012
670.794	2.373818	0.000012
672.374	2.373271	0.000012
673.954	2.372729	0.000011
675.534	2.372191	0.000011
677.113	2.371658	0.000011
678.693	2.37113	0.000011
680.273	2.370605	0.00001
681.852	2.370086	0.00001
683.432	2.36957	0.00001
685.011	2.369059	0.00001
686.59	2.368552	0.00001
688.17	2.36805	0.000009
689.749	2.367552	0.000009
691.328	2.367057	0.000009
692.907	2.366567	0.000009
694.487	2.366081	0.000009
696.066	2.365599	0.000008
697.645	2.365121	0.000008
699.224	2.364646	0.000008
700.803	2.364176	0.000008
702.381	2.363709	0.000008
703.96	2.363246	0.000008
705.539	2.362787	0.000007
707.118	2.362332	0.000007
708.696	2.36188	0.000007
710.275	2.361432	0.000007
711.854	2.360987	0.000007
713.432	2.360546	0.000007
715.01	2.360108	0.000007
716.589	2.359674	0.000006
718.167	2.359243	0.000006
719.745	2.358815	0.000006
721.324	2.358391	0.000006
722.902	2.35797	0.000006
724.48	2.357553	0.000006
726.058	2.357138	0.000006
727.636	2.356727	0.000006
729.214	2.356319	0.000006
730.792	2.355914	0.000005
732.369	2.355512	0.000005
733.947	2.355113	0.000005
735.525	2.354717	0.000005
737.102	2.354325	0.000005
738.68	2.353935	0.000005
740.257	2.353548	0.000005
741.835	2.353164	0.000005
743.412	2.352783	0.000005
744.989	2.352405	0.000005
746.566	2.352029	0.000005
748.144	2.351657	0.000004
749.721	2.351287	0.000004
751.298	2.350919	0.000004
752.875	2.350555	0.000004
754.451	2.350193	0.000004
756.028	2.349834	0.000004
757.605	2.349478	0.000004
759.182	2.349123	0.000004
760.758	2.348772	0.000004
762.335	2.348423	0.000004
763.911	2.348077	0.000004
765.488	2.347733	0.000004
767.064	2.347392	0.000004
768.64	2.347053	0.000004
770.216	2.346716	0.000003
771.792	2.346382	0.000003
773.368	2.34605	0.000003
774.944	2.345721	0.000003
776.52	2.345394	0.000003
778.096	2.345069	0.000003
779.672	2.344746	0.000003
781.247	2.344426	0.000003
782.823	2.344108	0.000003
